Ngày đăng,Loại hình,Diện tích (m²),Giá (tỷ),Giấy tờ pháp lý,Số phòng ngủ,Số phòng vệ sinh,Tình trạng nội thất,Link
21/10/2025,Nhà riêng tại đường Nhổn,35.0,5.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-nhon-phuong-minh-khai_1/ban-dh-cong-nghiep-35m2-o-to-do-cong-2-mat-thoang-nhinh-5-ty-anh-that-100-pr44252145
21/10/2025,Nhà riêng tại đường Nhổn,33.0,5.3,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-nhon-phuong-minh-khai_1/ban-gap-bac-tu-liem-gan-dh-cong-nghiep-5-3-ty-33m2-o-to-do-cong-pr44337345
23/10/2025,Nhà riêng tại đường Nhổn,38.0,6.75,Sổ đỏ/ Sổ hồng,4,5,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-nhon-phuong-minh-khai_1/ban-pho-38m2-ngay-dh-cong-nghiep-ga-metro-oto-ngo-thong-kinh-doanh-full-do-pr44357760
21/10/2025,Nhà riêng tại đường Nhổn,42.0,5.5,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-nhon-phuong-minh-khai_1/v-o-n-o-dh-cong-nghiep-nhinh-5-ty-42m2-o-to-do-cua-3-mat-thoang-pr44335015
17/10/2025,Nhà riêng tại đường Nhổn,30.0,6.8,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-nhon-phuong-phuong-canh/sieu-pham-ban-nga-tu-20m-ra-32-gan-ga-metro-doi-dien-dh-cong-nghiep-pr44308501
24/10/2025,Nhà riêng tại đường Ninh Dương,44.0,4.0,Sổ đỏ/ Sổ hồng,4,3,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-ninh-duong-xa-thanh-cao/ban-o-to-do-cua-sat-nga-ba-binh-da-binh-minh-oai-ql21b-43m2-kd-online-tot-gia-chi-4-ty-pr44367492
30/10/2025,Nhà riêng tại đường Phan Đình Giót,30.0,7.05,Sổ đỏ,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-dinh-giot-phuong-quang-trung-17/ban-lo-goc-2-mat-thoang-la-khe-ha-dong-pr44412636
30/10/2025,Nhà riêng tại đường Phố Lụa,38.0,8.2,Sổ đỏ/ Sổ hồng,6,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-lua-phuong-van-phuc-1/duy-t-ban-gap-38m-4t-lo-goc-full-noi-that-gan-gia-cong-khai-8-2-ty-ctl-pr44418972
29/10/2025,Nhà riêng tại đường Phố Lụa,40.0,7.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-lua-phuong-van-phuc-1/hiem-ban-dan-xay-gan-buu-dien-ha-dong-mo-lao-175tr-m2-3-tang-40m2-pr44409516
27/10/2025,Nhà riêng tại đường Phố Trạm,49.0,12.8,Sổ đỏ/ Sổ hồng,4,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/-6-tang-lo-goc-hai-mat-thoang-chu-tang-full-noi-that-nhap-khau-cho-khach-pr43869031
24/10/2025,Nhà riêng tại đường Phố Trạm,45.0,12.1,Sổ đỏ/ Sổ hồng,4,5,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/-dep-lo-goc-hai-mat-thoang-o-to-vao-ngo-thong-7-tang-thang-may-12-1-ty-pr44351498
28/10/2025,Nhà riêng tại đường Phố Trạm,30.4,6.0,Sổ đỏ/ Sổ hồng,3,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/-sot-1-can-duy-nhat-full-noi-that-cc-ngay-tttm-aoen-o-to-do-cong-pr44266320
18/10/2025,Nhà riêng tại đường Phố Trạm,49.0,12.0,Sổ đỏ,6,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/ban-49m2-lo-goc-oto-vao-6-tang-thang-may-full-noi-that-gia-hon-12-ty-pr44163590
30/10/2025,Nhà riêng tại đường Phố Trạm,31.0,6.4,Không rõ,3,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/ban-chao-6-4-ty-dan-xay-5-tang-full-noi-that-31m2-pr44418999
27/10/2025,Nhà riêng tại đường Phố Trạm,56.0,19.5,Sổ đỏ/ Sổ hồng,4,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-pho-tram-phuong-long-bien/hoa-hau-7-tang-thang-may-kinh-doanh-dinh-o-to-tranh-thong-gara-2-o-to-full-noi-that-pr44292208
26/10/2025,Nhà riêng tại đường Phú Diễn,33.0,8.3,Sổ đỏ/ Sổ hồng,3,3,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dien-phuong-cau-dien/ban-lo-goc-o-to-7-cho-do-cua-ngo-8m-phan-lo-o-to-tranh-dan-xay-pr44381922
25/10/2025,Nhà riêng tại đường Phú Diễn,80.0,19.0,Sổ đỏ/ Sổ hồng,6,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dien-phuong-phu-dien/ban-lien-ke-vinadic-hoan-thien-dep-full-noi-that-tai-dien-pr43692851
27/10/2025,Nhà riêng tại đường Phú Diễn,46.0,12.9,Không rõ,4,3,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dien-phuong-phu-dien/ban-mat-ngo-o-to-tranh-tai-kinh-doanh-toc-tang-1-dt-46m-4-tang-4-pn-pr44388895
30/10/2025,Nhà riêng tại đường Phú Đô,100.0,18.5,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-do-phuong-phu-do/ban-le-quang-dao-nam-tu-liem-oto-qua-kinh-anh-dt-98m2-x-2-tang-mt-5-9m-pr44414194
30/10/2025,Nhà riêng tại đường Phú Mỹ,50.0,17.9,Sổ đỏ/ Sổ hồng,6,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-my-phuong-my-dinh-1/toa-chdv-nam-tu-liem-lo-goc-oto-qua-dt-50m2-x-7-tang-thang-may-mt-5m-16-phong-pr44418358
29/10/2025,Nhà riêng tại đường Phú Xá,50.0,16.5,Sổ đỏ/ Sổ hồng,6,5,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-xa-phuong-phu-thuong-1/-dep-phan-lo-vip-tay-ho-5-tang-o-to-tranh-via-he-rong-pr43940323
30/10/2025,Nhà riêng tại đường Phú Xá,55.0,16.7,Sổ đỏ,4,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-xa-phuong-phu-thuong-1/ban-phan-lo-tay-ho-55m-x-5-tang-o-to-tranh-via-he-kinh-doanh-hon-16-ty-pr44412554
30/10/2025,Nhà riêng tại đường Phùng Khoang,35.0,10.7,Sổ đỏ/ Sổ hồng,3,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-phung-khoang-phuong-thanh-xuan-bac/ban-cong-truong-dai-hoc-ha-noi-35m2-x-5t-gia-10-7-ty-pr44418927
27/10/2025,Nhà riêng tại đường Phương Canh,38.0,12.9,Sổ đỏ/ Sổ hồng,5,5,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-phuong-canh-phuong-phuong-canh/chinh-chu-ban-phan-lo-doi-dien-dh-fpt-nam-tu-liem-ha-noi-pr44389607
22/10/2025,Nhà riêng tại đường Quán Chảy,32.0,3.95,Sổ đỏ/ Sổ hồng,4,3,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-quan-chay-xa-dong-la/ban-4-tang-ngo-29-hoai-duc-3t850-pr44029987
25/10/2025,Nhà riêng tại đường Quang Trung,35.0,7.6,Sổ đỏ/ Sổ hồng,3,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-la-khe/ban-ha-dong-o-to-vao-thoa-mai-ngay-chan-ga-tau-dien-3-tang-35m2-gia-chi-7-6-ty-pr44290247
24/10/2025,Nhà riêng tại đường Quang Trung,25.0,5.8,Sổ đỏ/ Sổ hồng,3,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-quang-trung-17/ban-5-tang-10m-ra-mat-pho-full-noi-that-gia-5-95-ty-pr43493166
24/10/2025,Nhà riêng tại đường Quang Trung,55.0,13.7,Sổ đỏ/ Sổ hồng,6,7,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-van-phuc-1/sieu-pham-5-tang-oto-vao-thang-may-full-noi-that-kinh-doanh-55m2-gia-13-x-lh-pr44036254
02/10/2025,Nhà riêng tại đường Quốc lộ 6,50.0,3.7,Sổ đỏ/ Sổ hồng,4,3,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-6-xa-phung-chau/con-1-can-duy-t-duoi-3-ty-khu-vuc-phuong-dong-gan-dhoc-the-thao-chu-can-tien-tra-ngan-hang-pr44164851
30/10/2025,Nhà riêng tại đường Quốc lộ 70,78.0,26.9,Sổ đỏ/ Sổ hồng,4,5,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-70-phuong-xuan-phuong/ban-lien-ke-canh-giap-70-tuyet-dep-90m-mt-6-5-m-chi-13-ty-pr39024370
28/10/2025,Nhà riêng tại đường Siêu Quần,50.0,5.1,Sổ đỏ/ Sổ hồng,3,3,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-sieu-quan-xa-ta-thanh-oai/re-dep-moi-nhat-50m-4-ng-quanh-5-dong-lien-he-ngay-pr44401210
28/10/2025,Nhà riêng tại đường Tả Thanh Oai,31.0,6.3,Sổ đỏ/ Sổ hồng,3,3,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-ta-thanh-oai-xa-ta-thanh-oai/chinh-chu-ban-5-ng-dan-xay-cach-o-to-50m-tri-pr44401352
28/10/2025,Nhà riêng tại đường Tam Khương,106.0,33.0,Sổ đỏ/ Sổ hồng,10,7,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-tam-khuong-phuong-khuong-thuong/-tai-dong-da-ha-noi-33-ty-106-m2-mt-5-2m-pr44395188
30/10/2025,Nhà riêng tại đường Tam Trinh,60.0,12.0,Sổ đỏ/ Sổ hồng,6,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tam-trinh-phuong-mai-dong-1/ban-60m2-x-5-tang-gia-12-ty-hoang-40m-ra-pho-gan-minh-khai-ngo-thang-pr44418628
24/10/2025,Nhà riêng tại đường Tam Trinh,40.0,9.9,Sổ đỏ/ Sổ hồng,4,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tam-trinh-phuong-minh-khai/-2-mat-ngo-10m-ra-o-to-ngo-thong-sang-full-tien-ich-thang-may-40m-6-tang-pr43849435
29/10/2025,Nhà riêng tại đường Tân Khai,32.0,3.3,Khác,2,2,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-khai-phuong-vinh-hung-2/-dep-full-noi-that-pho-trung-tam-chi-viec-xach-vali-ve-o-dien-tich-32m-2-tang-pr44401530
27/10/2025,Nhà riêng tại đường Tân Khai,30.0,6.9,Sổ đỏ/ Sổ hồng,4,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-khai-phuong-vinh-hung-2/ban-30m2-5g-mat-tien-khung-thoang-sang-30m-ra-o-to-tranh-chi-hon-6-ty-pr44280492
30/10/2025,Nhà riêng tại đường Tân Mai,33.0,7.3,Sổ đỏ/ Sổ hồng,3,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tan-mai-2/ban-gap-hoang-ngo-thong-gan-oto-moi-dep-5-g-33m-chi-7-3-ty-pr44413575
28/10/2025,Nhà riêng tại đường Tân Mai,40.0,8.5,Sổ đỏ/ Sổ hồng,4,3,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tan-mai-2/ban-tt-g-1-tai-ngo-250-hoang-1-pn-1-khach-1-bep-va-cho-de-xe-so-do-dep-pr44246886
27/10/2025,Nhà riêng tại đường Tân Mai,87.0,24.8,Sổ đỏ/ Sổ hồng,8,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tuong-mai/ban-hoang-tu-di-bo-ho-den-lu-180-m-pr44388736
30/10/2025,Nhà riêng tại đường Tăng Thiết Giáp,50.0,15.0,Sổ đỏ/ Sổ hồng,5,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tang-thiet-giap-phuong-co-nhue-2/phan-lo-50m2-7t-thang-may-gara-o-to-dep-cach-pho-1-15-ty-pr44139562
28/10/2025,Nhà riêng tại đường Tây Sơn,75.0,24.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-hang-bot-1/phan-lo-2-mat-thoang-o-to-tranh-gia-tot-dt-76-80m-mt4-8m-xay-cuc-dep-5t-pr44399178
30/10/2025,Nhà riêng tại đường Tây Sơn,50.0,10.9,Sổ đỏ/ Sổ hồng,3,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-khuong-thuong/ban-pho-dong-da-50m-5-tang-mat-tien-5m-gia-10-9-ty-pr44415666
30/10/2025,Nhà riêng tại đường Tây Sơn,50.0,10.9,Sổ đỏ/ Sổ hồng,3,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-thinh-quang/-dong-da-dt-50m-x-5-tang-mt-5m-gia-10-9-ty-ngo-rong-dep-full-noi-that-pr44418579
29/10/2025,Nhà riêng tại đường Tây Tựu,33.0,5.3,Không rõ,3,4,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tay-tuu-phuong-tay-tuu/5-3-ty-co-gan-dhcn-o-to-do-cach-10m-dien-tich-30m-5-tang-moi-o-luon-pr44403435
27/10/2025,Nhà riêng tại đường Tây Tựu,30.0,5.3,Không rõ,3,4,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tay-tuu-phuong-tay-tuu/5-3-ty-co-o-to-do-cach-10m-bai-o-to-canh-dien-tich-30m-5-tang-mt-4-8m-pr44382927
28/10/2025,Nhà riêng tại đường Thạch Bàn,52.0,13.5,Sổ đỏ,4,4,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-long-bien/-6-tang-pho-co-thang-may-gara-o-to-ngo-rong-thoang-gia-13-5-ty-pr44395211
18/10/2025,Nhà riêng tại đường Thạch Bàn,42.0,7.2,Khác,3,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/-7-2-ty-42m2-5-tang-trung-tam-full-noi-that-3-ngu-hiem-san-rong-thoang-pr44165656
30/10/2025,Nhà riêng tại đường Thạch Bàn,77.0,18.0,Sổ đỏ/ Sổ hồng,6,8,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/-gan-aeon-mall-dang-cap-thuong-luu-77m2-7-tang-mat-tien-4-5m-gia-nhinh-18-ty-pr44418457
29/10/2025,Nhà riêng tại đường Thạch Bàn,40.0,9.0,Sổ đỏ/ Sổ hồng,3,4,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/chinh-chu-40m-6-tang-mt4-5m-thang-may-o-to-gia-9-ty-pr42461740
18/10/2025,Nhà riêng tại đường Thạch Bàn,40.0,12.0,Sổ đỏ/ Sổ hồng,6,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/sieu-hiem-40m2-6-tang-o-to-vao-thang-may-p-full-noi-that-nhinh-12-ty-pr44162810
24/10/2025,Nhà riêng tại đường Thanh Am,33.0,7.1,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-am-phuong-thuong-thanh-1/ban-tai-long-bien-ha-noi-7-1-ty-33m2-dep-nhieu-tien-ich-pr44367505
27/10/2025,Nhà riêng tại đường Thanh Liệt,68.0,12.6,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-liet-xa-thanh-liet/ban-gap-mat-ngo-to-kim-giang-68m2-5-tang-lo-goc-3-thoang-12-6-ty-kinh-doanh-contenner-do-pr44390151
29/10/2025,Nhà riêng tại đường Thanh Liệt,38.0,5.9,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-liet-xa-thanh-liet/trung-tam-tri-38m-5-tang-gia-5-9-ty-pr44401903
30/10/2025,Nhà riêng tại đường Thịnh Quang,44.0,9.98,Sổ đỏ,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-lang-ha/ban-pho-dong-da-dt-44m-6-tang-tng-may-gia-9-98-ty-pr44418694
24/10/2025,Nhà riêng tại đường Thịnh Quang,20.0,5.3,Sổ đỏ/ Sổ hồng,3,3,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-thinh-quang/can-ban-dien-tich-20m-tang-2-tro-len-25m-x-5-tang-5-3-ty-dong-da-pr44359913
28/10/2025,Nhà riêng tại đường Thịnh Quang,40.0,15.2,Sổ đỏ/ Sổ hồng,4,5,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-thinh-quang/cuc-hot-dep-co-thang-may-dien-tich-40m-7-tang-mat-tien-5-5m-15-2-ty-dong-da-pr44372794
26/10/2025,Nhà riêng tại đường Thịnh Quang,46.0,14.8,Sổ đỏ/ Sổ hồng,5,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-thinh-quang/o-to-do-cua-hai-mat-ngo-thoang-dong-da-dien-tich-46m-5-tang-mat-tien-3-5m-14-8-ty-pr44377421
28/10/2025,Nhà riêng tại đường Thịnh Quang,65.0,18.0,Sổ đỏ/ Sổ hồng,4,3,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-thinh-quang/o-to-do-cua-kinh-doanh-dinh-dong-da-dien-tich-65m-x-5-tang-mat-tien-5m-18-ty-pr44363307
25/10/2025,Nhà riêng tại đường Thịnh Quang,49.0,18.0,Sổ đỏ/ Sổ hồng,6,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-thinh-quang/o-to-do-cua-kinh-doanh-sinh-loi-co-thang-may-dien-tich-49m-tang-2-52m-x-5-tang-18-ty-pr44371940
29/10/2025,Nhà riêng tại đường Thượng Mạo,30.1,4.45,Sổ đỏ/ Sổ hồng,4,3,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-thuong-mao-phuong-phu-luong-3/-that-dan-tu-xay-phap-ly-chuan-pr44409165
17/10/2025,Nhà riêng tại đường Thượng Thanh,71.0,8.2,Sổ đỏ,4,3,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-thuong-thanh-phuong-thuong-thanh-1/-3-tang-71m-mat-tien-4m-gia-8-2-ty-pr44101254
27/10/2025,Nhà riêng tại đường Thụy Phương,40.0,6.3,Sổ đỏ/ Sổ hồng,4,3,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-phuong-phuong-dong-ngac/6-3-ty-40m-4-tang-hon-10m-ra-mat-pho-dan-xay-lh-pr44187803
26/10/2025,Nhà riêng tại đường Thụy Phương,80.0,9.3,Sổ đỏ/ Sổ hồng,3,2,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-phuong-phuong-dong-ngac/ban-123-chi-116tr-m2-ngo-thong-tuong-lai-ra-mat-pho-80-m2-co-ban-3pn-2wc-pr44382038
27/10/2025,Nhà riêng tại đường Thụy Phương,30.0,6.55,Sổ đỏ/ Sổ hồng,3,4,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-phuong-phuong-thuy-phuong_2/ban-dong-ngac-30m-5-tang-3-ngu-6-55-ty-truoc-o-to-tranh-kinh-doanh-pr43574424
25/10/2025,Nhà riêng tại đường Tô Hiệu,50.0,15.6,Sổ đỏ/ Sổ hồng,5,5,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-ha-cau/ban-5-tang-pho-dong-pn-lo-can-bo-2-mat-ngo-o-tranh-dt-50m2-gia-nhinh-15-ty-pr44355122
25/10/2025,Nhà riêng tại đường Tô Hiệu,50.0,15.0,Sổ đỏ/ Sổ hồng,4,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-ha-cau/ban-dong-50m2-kinh-doanh-o-tranh-gia-t-lh-e-dat-86-pr44370239
23/10/2025,Nhà riêng tại đường Tô Hiệu,66.0,20.8,Sổ đỏ/ Sổ hồng,4,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-nghia-tan-3/ban-pho-tran-tu-binh-66m2-dan-xay-goc-03-mat-thoang-sang-o-tranh-full-do-pr44349583
24/10/2025,Nhà riêng tại đường Tô Hiệu,82.0,15.2,Sổ đỏ/ Sổ hồng,3,3,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-quang-trung-17/chu-can-bo-ve-huu-can-nhuong-can-82m-mt-6-1m-3-thoang-o-vao-gia-15-2ty-pr44227102
26/10/2025,Nhà riêng tại đường Tố Hữu,75.0,15.0,Sổ đỏ/ Sổ hồng,6,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-to-huu-phuong-trung-van/duy-nhat-ccdv-huu15ti-75m-7-tang-o-tranh-20m-dong-tien-kinh-doanh-sieu-khung-pr44380899
21/10/2025,Nhà riêng tại đường Tô Vĩnh Diện,59.0,15.7,Sổ đỏ/ Sổ hồng,4,3,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-to-vinh-dien-phuong-khuong-mai/ban-pho-59m-x4t-mt-4-5m-gia-15-7-ty-thanh-xuan-pr44329634
30/10/2025,Nhà riêng tại đường Tôn Thất Đạm,52.0,23.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-ton-that-dam-phuong-dien-bien/ban-tai-khu-vuc-thiep-ba-dinh-ngo-rong-oto-vao-52m2-mt-5-2m-o-cho-thang-may-23-ty-pr42032056
29/10/2025,Nhà riêng tại đường Trần Duy Hưng,35.0,8.58,Sổ đỏ/ Sổ hồng,3,3,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-trung-hoa-4/-35m-5t-mt4m-8-58ty-kd-qua-dinh-ngo-thong-khap-huong-dien-truong-tram-o-suong-pr44409397
30/10/2025,Nhà riêng tại đường Trần Duy Hưng,88.0,32.5,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-trung-hoa-4/ban-dat-mat-ho-kinh-ngo-110-cau-giay-dien-tich-88-m2-gia-ban-32-ty-pr44418207
26/10/2025,Nhà riêng tại đường Trần Duy Hưng,50.0,12.2,Sổ đỏ/ Sổ hồng,4,4,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-trung-hoa-4/ban-nguyen-chanh-50m-x-4t-nhinh-12-ty-o-cho-thue-deu-duoc-pr44380781
29/10/2025,Nhà riêng tại đường Trần Duy Hưng,52.0,13.5,Khác,6,4,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-trung-hoa-4/cau-giay-52m-vi-tri-me-li-o-to-qua-5-tang-chi-13-5-ty-pr44405685
29/10/2025,Nhà riêng tại đường Trần Phú,35.0,7.0,Sổ đỏ,5,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-mo-lao/ban-nh-pho-ha-dong-dt-35m-5-tang-huong-mat-full-noi-that-chi-hon-7-ty-pr44153090
29/10/2025,Nhà riêng tại đường Trần Phú,40.0,9.9,Sổ đỏ/ Sổ hồng,4,4,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/5-tang-thang-may-moi-kinh-coong-ngay-ga-full-noi-that-dep-nhu-hoa-hau-pr44402230
24/10/2025,Nhà riêng tại đường Trần Phú,34.0,9.95,Sổ đỏ/ Sổ hồng,3,4,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-5-tang-co-thang-may-ngo-197-ha-dong-9-95-ty-gan-kdt-quan-pr44360599
29/10/2025,Nhà riêng tại đường Trần Phú,35.0,7.6,Sổ đỏ/ Sổ hồng,3,6,Không rõ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-dep-gan-o-to-ha-dong-35m-5-tang-3-ngu-mat-tien-4-2m-gia-7-6-ty-pr44410008
28/10/2025,Nhà riêng tại đường Trần Phú,33.0,7.0,Sổ đỏ/ Sổ hồng,6,6,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-phan-lo-oto-do-view-cong-vien-ngay-c-32m2-x-4-tang-chi-nhinh-7-ty-pr44397084
24/10/2025,Nhà riêng tại đường Trần Quang Diệu,45.0,21.8,Sổ đỏ/ Sổ hồng,6,5,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-quang-dieu-phuong-o-cho-dua/ban-phan-lo-pho-kinh-doanh-dong-da-45m2-6-tang-4-2mt-lh-pr44353148
23/10/2025,Nhà riêng tại đường Trích Sài,100.0,20.9,Sổ đỏ/ Sổ hồng,4,6,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-buoi/ban-lo-goc-hiem-100m-cach-ho-tay-20m-gia-chi-31-ty-vong-thi-pr43863607
06/10/2025,Nhà riêng tại đường Trích Sài,35.0,21.0,Sổ đỏ/ Sổ hồng,5,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-buoi/sieu-pham-ho-tay-35m-6-tang-1-ra-ho-ra-pho-o-to-tranh-kinh-doanh-gia-21-ty-pr44194161
28/10/2025,Nhà riêng tại đường Triều Khúc,47.0,9.3,Sổ đỏ/ Sổ hồng,4,4,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-trieu-khuc-phuong-thanh-xuan-trung/-dep-tam-47m-4-tang-4pn-thoang-truoc-sau-o-to-gan-o-ngay-9-xt-pr44399141
30/10/2025,Nhà riêng tại đường Trịnh Văn Bô,45.0,13.0,Sổ đỏ/ Sổ hồng,4,4,Đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-duong-trinh-van-bo-phuong-my-dinh-2/-45m2x7t-thang-may-via-he-5m-3-o-to-tranh-sat-cc-bao-nd-view-san-dong-gia-13ty-pr44411616
29/10/2025,Nhà riêng tại đường Trung Phụng,43.0,10.5,Sổ đỏ/ Sổ hồng,6,4,Cơ bản,https://batdongsan.com.vn/ban-nha-rieng-duong-trung-phung-phuong-kham-thien/hiem-10-ty-nhinh-pho-dong-da-ngo-thong-kinh-doanh-dep-o-ngay-dt-43m-6-tang-pr44406689
